Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,cepheus,2020-05-12T22:50:41Z,1589323841741,2020-05-13T13:58:57Z,1589378337361,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,daisy_sprout,2020-05-13T15:50:42Z,1589385042125,2020-05-13T15:50:42Z,1589385042125,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,j7xelte,2020-05-13T16:32:07Z,1589387527577,2020-05-13T16:32:07Z,1589387527577,5,,Gostei muito,2020-05-14T04:30:20Z,1589430620784,Greeting! Thank you for your words. Hope you have a great time with Shadow Knight! Please follow us on - facebook fanpage: https://www.facebook.com/shadow.knight.rpg/,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOFnwlfrv_wk1uMcVga-BdJIn16bgCjlRfkhJi8rw_S5SHLFI_ABQM-hwSgU81Xnamo6_3_jWL0Vy9xvPQ
com.fansipan.stickman.fight.shadow.knights,,,pt,on7xelte,2020-05-13T17:11:24Z,1589389884096,2020-05-13T17:11:24Z,1589389884096,5,,"O jogo e muito bom e tals mais ainda tem alguns bugs, tipo, quando eu aperto pra correr ele n para de correr",2020-05-14T02:34:16Z,1589423656790,"Hello, we need more information about this issue, please inbox us on facebook Fanpage to get direct support from us and send us a screenshot or video about the problem. Here is the page: https://www.facebook.com/shadow.knight.rpg/ We would love to hear from you.",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOH3tV58QGj6SQoh3Mej3l4wMum1ZnZw7WMJFd17YVmQcQn1Op1lH-U12FnLc3866CvznS8hw2wc-v7oLQ
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,j4lte,2020-05-13T17:31:22Z,1589391082768,2020-05-13T17:31:24Z,1589391084065,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,pt,j7velte,2020-05-13T19:50:32Z,1589399432188,2020-05-13T19:50:35Z,1589399435902,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,a30,2020-05-13T21:06:28Z,1589403988391,2020-05-13T21:06:28Z,1589403988391,5,,"No início e já tô gostando, vejamos no decorrer do jogo...",2020-05-14T04:30:09Z,1589430609544,Thanks for the 5 star rating. Hope you continue to enjoy reading news on our app. Please follow us on - facebook fanpage: https://www.facebook.com/shadow.knight.rpg/. We would love to hear from you!,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOEeRG0kUtpkDKT3y8c1PnJZ8BZkHQ_YWymq7J1XjMIdmq0L5piculaxFg7FO_DHrunWWvwkS4ztlQoGJg
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,a50,2020-05-13T21:21:10Z,1589404870993,2020-05-13T21:21:10Z,1589404870993,2,,,,,,
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,lima,2020-05-13T21:45:37Z,1589406337579,2020-05-13T21:45:37Z,1589406337579,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,dream2lte,2020-05-13T23:53:28Z,1589414008830,2020-05-13T23:53:28Z,1589414008830,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,pt,j4lte,2020-05-14T04:40:51Z,1589431251537,2020-05-14T04:40:51Z,1589431251537,2,,,,,,
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,lake_n,2020-05-14T05:39:34Z,1589434774444,2020-05-14T05:39:34Z,1589434774444,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,es,begonia,2020-05-14T06:29:24Z,1589437764620,2020-05-14T06:29:24Z,1589437764620,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,pt,j8y18lte,2020-05-14T10:28:51Z,1589452131122,2020-05-14T10:28:51Z,1589452131122,3,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,pt,a10,2020-05-14T12:59:06Z,1589461146473,2020-05-14T12:59:06Z,1589461146473,5,,TOP :b,2020-05-15T02:56:29Z,1589511389012,Thank you very much for your 5-star review!!!,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGMDkkxBj6-GNYvhoHuIcvbwNSsY1PGHFN9wcWJR8WNiAfHATUfDJ0p_SA3HKqa-dv1ZT4OBG_VNPzM0A
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,j7velte,2020-05-14T13:36:45Z,1589463405994,2020-05-14T13:38:31Z,1589463511907,4,,Adorei os personagens e os grafico otima história e mau posso esperar por novos personagens e lugares.,2020-05-15T02:56:18Z,1589511378529,"Greetings Thank you for this feedback. We look forward to receiving a higher rating for next time. We will open more content and add more character in the future updates! If there are any issues or questions, please contact fanpage: https://www.facebook.com/shadow.knight.rpg/ We will do our best to help you.",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGBczv01Gez6gRBkPotgX4w_ZzIisd3pc0FDa1WAGUV9ZNG_axaGHzDpv-CEeujW3140Q8Z6E7suLFxwg
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,pine,2020-05-14T13:49:28Z,1589464168365,2020-05-14T13:49:28Z,1589464168365,4,,Muito bom se,2020-05-15T02:55:30Z,1589511330995,"If there are any issues or questions, please reach out Shadow Knight facebook fanpage Https://www.facebook.com/shadow.knight.rpg/ We will do our best to help you.",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGsVwFhbb6a9P-tt1bjwk4VBakqTyynJBqrq8PwxHRB4TGR_YzXmKSwcnzPfqFThq4QfUIc0RSx2hFkpQ
com.fansipan.stickman.fight.shadow.knights,,,pt,troika_sprout,2020-05-14T14:43:44Z,1589467424889,2020-05-14T14:43:44Z,1589467424889,3,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,pt,doha,2020-05-14T14:45:50Z,1589467550860,2020-05-14T14:45:50Z,1589467550860,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,pt,channel,2020-05-14T16:56:09Z,1589475369077,2020-05-14T16:56:09Z,1589475369077,2,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,pt,pokerp,2020-05-14T17:03:15Z,1589475795100,2020-05-14T17:03:15Z,1589475795100,1,,"O jogo no começo é otm, porém quando aumenta a dificuldade vai ficando bulgado, vc pula e o pulo sai mais lento, vc é acertado por skill que nas qual vc não está no rage, e é muito pay to Win",2020-05-15T04:38:33Z,1589517513775,"Thank you so much for sharing your opinion with us. You should turn off applications that run in the background. It will help your device run better. If you still have this problem, please contact our support channel at: - facebook fanpage: https://www.facebook.com/shadow.knight.rpg/ We will do our best to help you.",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOEcMk2dbRue6Pynhgetbf8GZSEeQKcCjwnQKxWIgrBg6OsgrYNtsc4Nh9Cr8ITqWxCYajaxAuMttG2Wvw
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,on5xelte,2020-05-14T17:03:21Z,1589475801967,2020-05-14T17:03:21Z,1589475801967,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,39,1.0.109,pt,parker,2020-05-14T18:56:47Z,1589482607263,2020-05-14T18:56:47Z,1589482607263,1,,"Meu Deus. Que atualização foi essa ué deixou o jogo todo bufado. Perdi todo meu progresso, itens e o jogo reservou e trava quando termina a fase 1.",2020-05-15T02:54:56Z,1589511296077,"Hello, we would like have direct conversation with you. If you feel comfortable, can you inbox us to Shadow Knight facebook fanpage to get direct support from us. Hope we can hear your words soon. - facebook fanpage: Https://www.facebook.com/shadow.knight.rpg/",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGeG8w4FS4wP34mD4LVvDFbgTqcUMXTgGtDq7h5ZUgX8kEwrtysSgPzihypS5sQQh4S2Tqn-mvzMQi0NQ
com.fansipan.stickman.fight.shadow.knights,39,1.0.109,pt,platina,2020-05-14T19:49:30Z,1589485770839,2020-05-14T19:49:30Z,1589485770839,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,39,1.0.109,pt,d1,2020-05-14T20:29:14Z,1589488154223,2020-05-14T20:29:14Z,1589488154223,5,,Incrível d+,2020-05-15T02:54:16Z,1589511256423,Hello! Thank you for your feedback. We're very happy to know that you're enjoying Shadow Knight! Please follow us on the fanpage for events and news - facebook fanpage: https://www.facebook.com/shadow.knight.rpg/,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOEY617lvLMiP22jdQI5KTTmINODV9tqV8o6nJy9fVbjJgocXqlgkTZrPu4aVOXum1TKmu1nZoGxQCXyTw
com.fansipan.stickman.fight.shadow.knights,,,pt,a50,2020-05-14T20:30:58Z,1589488258013,2020-05-14T20:30:58Z,1589488258013,3,,"tiram esse negócio de desenvolvedor é tipo um hack você clica no botao azul,vai na opção money e coloca dinheiro infinito o tanto que quer fica chato.",2020-05-15T10:57:51Z,1589540271255,We have fixed problem and updated the game to version 1.0.108 Let's update game and enjoying Shadow Knight again. And we look forward to receiving a higher rating for next time.,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOFbLxZSyOMSqQpkw3jpWXwL-gpxuRsaBeCglt_2UBNUXaJgL3vqL2BT6iTWUY8QstdWMMrUzE8AbRdSFg
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,j6lte,2020-05-15T00:50:43Z,1589503843417,2020-05-15T00:50:43Z,1589503843417,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,a10,2020-05-15T01:13:32Z,1589505212903,2020-05-15T01:13:32Z,1589505212903,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,channel,2020-05-15T01:41:10Z,1589506870476,2020-05-15T01:41:10Z,1589506870476,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,beryllium,2020-05-15T04:56:15Z,1589518575761,2020-05-15T04:56:15Z,1589518575761,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,j7velte,2020-05-15T05:13:23Z,1589519603911,2020-05-15T05:13:23Z,1589519603911,5,,Muito bom ^^,2020-05-15T06:40:48Z,1589524848609,Greeting! Thank you for your feedback! Hope you enjoy your battles with our Shadow Knight games! Please follow us on - facebook fanpage: https://www.facebook.com/shadow.knight.rpg/,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOH9lcZQ85zTgrhcFifIq9OVjEmuLNzyaob6zLhn3AXj-MhUirYB3vfqz1vZcR54SSMv-6j2tXVhmsup8g
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,pt,aljeter,2020-05-15T03:58:39Z,1589515119270,2020-05-15T06:44:24Z,1589525064014,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,j6lte,2020-05-15T06:57:40Z,1589525860842,2020-05-15T06:57:40Z,1589525860842,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,olive,2020-05-15T09:00:53Z,1589533253884,2020-05-15T09:00:53Z,1589533253884,1,,I can't play because it asks to update the game even if it's already updated.,2020-05-15T09:21:13Z,1589534473643,Hello Please wait for 2-3 days. It might happen because google play distributed to users slowly. We apologize for this inconvenience.,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOFQV71kO3DPXTLxrZ8Ou1VXy4EEvBtSiThvoqNYHKmIYVrM_KJCXjDKT3LtuZPULpSH7YtiMFPPTQHgLQ
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,pt,olivelite,2020-05-15T12:31:44Z,1589545904420,2020-05-15T12:31:44Z,1589545904420,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,39,1.0.109,pt,herolte,2020-05-15T13:27:06Z,1589549226402,2020-05-15T13:27:06Z,1589549226402,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,,,pt,r1q,2020-05-15T13:44:28Z,1589550268134,2020-05-15T13:44:28Z,1589550268134,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,j6lte,2020-05-14T02:05:53Z,1589421953886,2020-05-15T15:14:42Z,1589555682514,5,,Ótimo jogo ! Eu recomendo ! E incrível !,2020-05-14T04:29:57Z,1589430597604,Greeting! Thank you for your feedback! Hope you enjoy your battles with our Shadow Knight games! Please follow us on - facebook fanpage: https://www.facebook.com/shadow.knight.rpg/,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOG-hVNmWhhaJx0CDScf9g-56Cl4tcqYpSgpPgdfW79ea0kUsC_NZO5kgbRdAEUmk3Y4hsijYjXjzJ9pFA
com.fansipan.stickman.fight.shadow.knights,39,1.0.109,pt,ginkgo,2020-05-15T14:57:29Z,1589554649239,2020-05-15T15:18:07Z,1589555887773,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,pt,channel,2020-05-15T15:29:59Z,1589556599679,2020-05-15T16:12:18Z,1589559138459,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,fr,N20,2020-05-15T18:40:30Z,1589568030447,2020-05-15T18:40:30Z,1589568030447,4,,First Fr sinon toujours pas test le jeu,2020-05-19T03:46:48Z,1589860008434,"If there are any issues or questions, please reach out Shadow Knight facebook fanpage: Https://www.facebook.com/shadow.knight.rpg/ We will do our best to help you.",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGkoh-ukKhzTqaFNdF8ltIBXrkDlo2Ld9TpkTSmBlor_7otHpylVW7Yb_r17HIoHxocqklrAf-3FP_mSg
com.fansipan.stickman.fight.shadow.knights,39,1.0.109,pt,pokerp,2020-05-15T18:54:32Z,1589568872216,2020-05-15T18:54:32Z,1589568872216,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,fr,dreamlte,2020-05-15T18:58:47Z,1589569127831,2020-05-15T18:58:47Z,1589569127831,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,fr,skywalker,2020-05-15T19:01:00Z,1589569260438,2020-05-15T19:01:00Z,1589569260438,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,fr,starlte,2020-05-15T19:01:52Z,1589569312234,2020-05-15T19:01:52Z,1589569312234,2,,Bon jeu mais pas en français....,2020-05-19T03:46:54Z,1589860014058,"Hello, Thank you for your feedback, We will soon add more language to the game for you.",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOFBVhxOiOX7NRBzElETh-i7OJ8-_zlHEQM4R8-u6gp6hMhtrbMYPoBdhKfDGyAZk8QHmAsOdgar6lpv9w
com.fansipan.stickman.fight.shadow.knights,,,fr,HWJSN-H,2020-05-15T19:14:12Z,1589570052500,2020-05-15T19:14:12Z,1589570052503,4,,2e fr le jeu a l'air pas mal,2020-05-19T03:48:29Z,1589860109504,"Greetings Thank you for this feedback. We look forward to receiving a higher rating for next time If there are any issues or questions, please contact fanpage: https://www.facebook.com/shadow.knight.rpg/ We will do our best to help you.",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOEzuaAtIjKT1v1PNBgUbbZrPCFlC0SdEREFFFd9oEFRweqf7yai4Nq7VwdpsL2jDDhMmtLse06cVwANtw
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,fr,hero2lte,2020-05-15T19:36:11Z,1589571371723,2020-05-15T19:36:11Z,1589571371723,4,,"Le jeux a lui même est bien, il est traduit en 5 langues mais pas de français je trouve ça abusé on est très souvent mis a l'écart nous les français en espèrent qu'une mise a jour arrive par la suite.",2020-05-19T03:52:50Z,1589860370005,Thank you for spending your time to write us a review. Your words will be our motivation in the future updates,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOF26FlEPc1si635xjjqEpqKysAIkejdMb_4kzkDuqyiFJo-U596lOqnwyUqi8RLfQgILW9Ibp5b_stIhQ
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,fr,W_C800,2020-05-15T19:51:09Z,1589572269907,2020-05-15T19:51:09Z,1589572269907,3,,"Bonjour, je viens de commencer le jeux, pour le moment, celui ci est plutôt bon. Mais je remarque un gros point négatif : il faut payer 5€ pour débloquer Luxius, un des trois heros disponibles .. Bref, totalement pay to win sur le coup, sa m'a bien déçu",2020-05-19T03:53:27Z,1589860407588,"We are reading all the feedback from our players and in the future, we will try to make the game even more interesting and exciting. Thank you!",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOEYxb3axkKQVSTgduProVX5dr2lX4prZwO_mmh91TaR8ijOVlVaxZhc44nqL94bw6kx_T6QAbEiAXn7FA
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,fr,HWVNS-H,2020-05-15T19:52:54Z,1589572374082,2020-05-15T19:52:54Z,1589572374082,5,,"Surpris de ce bon petit jeu, déjà quelques bugs minimes, notamment lorsque les monstres atteignent le haut des escaliers, ça arrive qu'il se bloque. Sinon très bonne mécanique de jeu, on peut par exemple se faire ramener au sol si on reste en hauteur trop près des ennemis. À l'air super facile au début, au 2 shot les monstres sans rien up, et pourtant dès le premier boss, catastrophe, c'est une destruction x) N'hésitez pas, je pense vraiment que ça vaut le coup !",2020-05-19T03:57:43Z,1589860663645,"Hello, we need more information about this issue, please inbox us on facebook Fanpage to get direct support from us and send us a screenshot or video about the problem. Here is the page: https://www.facebook.com/shadow.knight.rpg/ We would love to hear from you.",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGj5yc0c6GUx-4zyRW-CBs7_MbNJ_CuB_T_Jf2rAOmES32ka_Njdu5ieyuNt_FH2onQ7K6MuA35FQ4uBA
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,mcv3,2020-05-15T20:23:52Z,1589574232882,2020-05-15T20:24:22Z,1589574262651,5,,Kof envez de criticar faiz um jogo melhor,2020-05-19T04:29:48Z,1589862588750,Thanks for the 5 star rating. Hope you continue to enjoy reading news on our app. Please follow us on - facebook fanpage: https://www.facebook.com/shadow.knight.rpg/. We would love to hear from you!,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOEG_T4tkFAg8q9ww0vE39HNarYIRJR5qDCwJrReWC63lRnUGbjIy-dlzrmFrM-qKpZsDpmqGxjfSvfZgg
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,pt,sanders_nt,2020-05-15T20:46:04Z,1589575564126,2020-05-15T20:46:04Z,1589575564126,5,,Muito bom recomendo,2020-05-19T04:29:55Z,1589862595869,Hello! Thank you for your feedback. We're very happy to know that you're enjoying Shadow Knight! Please follow us on the fanpage for events and news - facebook fanpage: https://www.facebook.com/shadow.knight.rpg/,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGeNM7tAqIamk2GvWDXOmKf_egRRDtYQ1ixlZGmpB6oDZOQbYqSbuLIDoh2x-7dRGRPnduwP0WZbe1R0w
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,vi,vince,2020-05-15T20:51:51Z,1589575911999,2020-05-15T20:51:51Z,1589575911999,5,,"Game hay , giải trí tốt",2020-05-19T04:30:03Z,1589862603891,Xin chào!! Cám ơn bạn đã đánh giá 5 sao cho Shadow Knight. Hy vọng rằng bạn sẽ tiếp tục có thêm nhiều trải nghiệm tuyệt với khác với game của bên mình.,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOEx6vy7thYhYcIu2Nsjx8QO_N412bBMDkyAn2D0XB53AeLtE7V0dBYvvu4f_LIbpIslrmPPx60NMNbpVw
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,fr,grus,2020-05-15T21:04:22Z,1589576662453,2020-05-15T21:04:22Z,1589576662453,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,vi,c9lte,2020-05-15T21:12:55Z,1589577175093,2020-05-15T21:12:55Z,1589577175093,5,,Hayyyy,2020-05-19T04:30:09Z,1589862609772,Chào bạn. Cám ơn sự đánh giá của bạn. Đừng quên theo dõi facebook fanpage: https://www.facebook.com/shadow.knight.rpg/ để tham gia sự kiện nhé!,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOFTnfBNk1K78Fy48sIfP3CPzeXNNI_GGZiuNbuQ6FJbhPqU3WJJmlnHdm-cz_SMdJyC-imxWv11WAQ6EQ
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,a50,2020-05-15T21:32:24Z,1589578344861,2020-05-15T21:32:24Z,1589578344861,3,,"Jogabilidade boa e graficos bons, falta historia e uma arvore de habilidades e herois maior",2020-05-19T04:36:49Z,1589863009054,Thank you for spending your time to write us a review. Your words will be our motivation in the future updates,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOGI3qVk7LP1CYJk2Jb21kuzSHneRiQ3Do730d_7P56F2qCDH0Hb8yL3FFTdLAgEqCuIXoFzeYmro27I_Q
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,vi,herolteskt,2020-05-15T21:45:11Z,1589579111435,2020-05-15T21:45:11Z,1589579111435,4,,,,,,
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,vi,dream2lteks,2020-05-15T21:47:11Z,1589579231093,2020-05-15T21:47:11Z,1589579231093,4,,Chưa trải nghiệm hết nhưng nhìn chung là ổn,2020-05-19T04:36:58Z,1589863018608,"Cám ơn bạn đã dành thời gian đánh giá game. Hy vọng với những bản update sắp tới, chúng tôi sẽ đáp ứng được các yêu cầu của bạn để được đánh giá 5 sao. Mọi thắc mắc câu hỏi xin liên hệ facebook fanpage: https://www.facebook.com/shadow.knight.rpg/",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOFOOPg9ZWT-HrUZKvhSf8z_HSgERhx-O-Ysfq7kLkayu0auvw9gEENbxC1DwTalMXIU98r7F8DBbyAlmg
com.fansipan.stickman.fight.shadow.knights,,,pt,laurel_sprout,2020-05-15T21:53:06Z,1589579586750,2020-05-15T21:53:06Z,1589579586750,3,,,,,,
com.fansipan.stickman.fight.shadow.knights,30,1.0.98,pt,mcv3,2020-05-15T21:54:09Z,1589579649870,2020-05-15T21:54:09Z,1589579649870,5,,Muito bom,2020-05-19T04:41:09Z,1589863269914,Greeting! Thank you for your feedback! Hope you enjoy your battles with our Shadow Knight games! Please follow us on - facebook fanpage: https://www.facebook.com/shadow.knight.rpg/,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOEefGkV5_0HABLL5a5FZh8XolGrqQgOjCc_7F0KNtgvh3GoB38RP73L7TK_oZox8jJYsRWh6xzLjBRTDg
com.fansipan.stickman.fight.shadow.knights,,,pt,j6lte,2020-05-15T21:55:49Z,1589579749983,2020-05-15T21:55:49Z,1589579749983,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,fr,HWELE,2020-05-15T22:16:44Z,1589581004329,2020-05-15T22:16:44Z,1589581004329,5,,Le jeu est super bien et les graphismes sont magnifiques mais il manque la langue en français,2020-05-19T04:41:24Z,1589863284654,"Hello, Thank you for your feedback, We will soon add more language to the game for you.",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOEA55pnd57KbiBC9zmlnXPmqQxygGywQk8kma66voxmEkV59UKgQ8DybrVDyST1Vt9mlJXAzQpcMGaFgQ
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,fr,beryllium,2020-05-15T23:06:58Z,1589584018066,2020-05-15T23:06:58Z,1589584018066,5,,Très sympa jusqu'ici ^^,2020-05-19T04:41:35Z,1589863295326,Thank you for your feedback and interest in our game. Please follow us on - facebook fanpage: https://www.facebook.com/shadow.knight.rpg/,https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOFTlpk5UcqpB_ozbm17v0JFJB7R--zoVXPqRq7vORQ61IPWsTAHgpfYCNOjZKOdwXb7dXO-MW5jXvhxjg
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,vi,jadelte,2020-05-15T23:12:53Z,1589584373436,2020-05-15T23:12:53Z,1589584373436,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,fr,HWAMN-M,2020-05-15T23:16:19Z,1589584579538,2020-05-15T23:16:20Z,1589584580777,4,,"Bien pensée, juste quelque ralentissement 👍",2020-05-19T04:42:01Z,1589863321267,"Sorry, we don't understand what you mean. Can you describe it more clearly? Or you could contact us at Shadow Knight fanpage Https://www.facebook.com/shadow.knight.rpg/ We will do our best to help you.",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOG5CkfG3Ai_3fTSvAxYpDVNQrfRNEOSbQTmCcG-G7nUzfRGSlI8AI55oqftxBO6yTqZ9rv7j3fOZ7qjDA
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,fr,starlte,2020-05-15T23:16:39Z,1589584599464,2020-05-15T23:16:39Z,1589584599464,5,,,,,,
com.fansipan.stickman.fight.shadow.knights,42,1.0.111,pt,mlv5,2020-05-15T23:51:02Z,1589586662533,2020-05-15T23:51:02Z,1589586662533,5,,Sorry tive q começar tudo dnv mais tudo bem o jogo é ótimo,2020-05-19T04:45:34Z,1589863534843,"Hi, Thank you for taking the time to write your comments and appreciation. It gives us great pleasure in knowing that you had an enjoyable playing with Shadow Knight. If you need any further help, feel free to contact us anytime on Facebook Fanpage: https://www.facebook.com/shadow.knight.rpg/",https://play.google.com/apps/publish?account=7752608683054605616#ReviewDetailsPlace:p=com.fansipan.stickman.fight.shadow.knights&reviewid=gp:AOqpTOFawHmOM04bbSH4-5bo2VEGwy6Vw1G_7Sz_n6j5nydmYFu5eZpKvFsslPJF3ZyE1FDLjIAipiJX0sVOJg
