event_date,advertising_id,product_id,rev
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.event_shop_csv4_1,11.20885
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.event_shop_csv4_1,11.20885
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,NULL,com.zitga.ninja.stickman.legends.package_99.99,110.250983
2019-11-01,2ACA0389-928F-4B8E-B964-61BBF0609983,com.zitga.ninja.stickman.legends.package_9.99,12.233904
2019-11-01,82C59B4C-AA30-444A-BB89-E8E36F5B4785,com.zitga.ninja.stickman.legends.soul_4.99_0,6.12429
2019-11-01,D0A75D83-0600-4185-84EC-4F056C663EC8,com.zitga.ninja.stickman.legends.limited_saleoff_pack9_9.99,9.99
2019-11-01,D0A75D83-0600-4185-84EC-4F056C663EC8,com.zitga.ninja.stickman.legends.first_purchase,2.99
2019-11-01,D0A75D83-0600-4185-84EC-4F056C663EC8,com.zitga.ninja.stickman.legends.start_0,9.99
2019-11-01,939815C1-7294-43A9-A571-684CCC5B0B2E,com.zitga.ninja.stickman.legends.skin_player_skin_6_3,5.583277
2019-11-01,939815C1-7294-43A9-A571-684CCC5B0B2E,com.zitga.ninja.stickman.legends.growup_0,5.583277
2019-11-01,939815C1-7294-43A9-A571-684CCC5B0B2E,com.zitga.ninja.stickman.legends.pet_raven,22.004679
2019-11-01,939815C1-7294-43A9-A571-684CCC5B0B2E,com.zitga.ninja.stickman.legends.event_shop_csv4_4,3.284281
2019-11-01,49485720-52FD-4443-8F62-9E4DE7CF3F70,com.zitga.ninja.stickman.legends.package_3.99_0,4.722644
2019-11-01,49485720-52FD-4443-8F62-9E4DE7CF3F70,com.zitga.ninja.stickman.legends.skip_0.99,3.497801
2019-11-01,EBAB1CB2-780E-4053-8BC0-16B840C82317,com.zitga.ninja.stickman.legends.limited_saleoff_pack8_4.99,6.12429
2019-11-01,EBAB1CB2-780E-4053-8BC0-16B840C82317,com.zitga.ninja.stickman.legends.character_bernald,1.215934
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.776507
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.776507
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.776507
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.limited_saleoff_pack_1_4.99,4.697881
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.776507
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.776507
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.776507
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.776507
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.776507
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.limited_saleoff_pack5_19.99,19.35182
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.776507
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.limited_saleoff_pack13_14.99,14.179841
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.776507
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.limited_saleoff_pack2_9.99,9.438861
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.776507
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.776507
2019-11-01,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.limited_saleoff_pack12_14.99,14.179841
2019-11-01,D3C43514-F1A4-4412-A75D-38D94810A2B0,com.zitga.ninja.stickman.legends.event_shop_csv4_1,9.438842
2019-11-01,D3C43514-F1A4-4412-A75D-38D94810A2B0,com.zitga.ninja.stickman.legends.event_shop_csv4_4,2.973882
2019-11-01,4D0FEF80-3A2F-4DCA-B092-0CD84BCF3295,com.zitga.ninja.stickman.investment_2_30day,9.438842
2019-11-01,5F141CBE-50D8-40F3-BF95-AF8E38B88948,com.zitga.ninja.stickman.legends.event_shop_csv4_4,2.973888
2019-11-01,2CC21734-74E2-4ED1-BC44-D4B9092BEA5C,com.zitga.ninja.stickman.legends.advance_mistral,7.714852
2019-11-01,2CC21734-74E2-4ED1-BC44-D4B9092BEA5C,com.zitga.ninja.stickman.legends.growup_0,4.697871
2019-11-01,2CC21734-74E2-4ED1-BC44-D4B9092BEA5C,com.zitga.ninja.stickman.legends.advance_mage,9.438842
2019-11-01,D328FA8F-A490-496B-8502-FABCF90FCC0B,com.zitga.ninja.stickman.legends.character_bernald,0.948194
2019-11-01,65E55232-C718-44D5-8479-80F507B798F0,com.zitga.ninja.stickman.legends.event_shop_csv4_6,11.54773
2019-11-01,478392B6-D880-41F3-9DCC-AF81E24EB5D2,com.zitga.ninja.stickman.legends.soul_0.99_0,3.280846
2019-11-01,478392B6-D880-41F3-9DCC-AF81E24EB5D2,com.zitga.ninja.stickman.legends.limited_saleoff_pack9_9.99,11.565812
2019-11-01,FD6D10D9-A7FE-4C9B-B49E-93F32E5CF882,com.zitga.ninja.stickman.legends.advance_mage,12.233904
2019-11-01,62284856-FCF7-4213-A06D-733C1B44AC14,com.zitga.ninja.stickman.legends.pet_raven,19.99
2019-11-01,092F338B-E9B3-4803-9EC4-43D1BCA12D62,com.zitga.ninja.stickman.legends.package_3.99_0,3.99
2019-11-01,NULL,com.zitga.ninja.stickman.legends.growup_0,4.99
2019-11-01,95B07885-1673-412A-93C6-BDBD892D7792,com.zitga.ninja.stickman.legends.character_raven,9.99
2019-11-01,95B07885-1673-412A-93C6-BDBD892D7792,com.zitga.ninja.stickman.legends.pet_blue_hawk,4.99
2019-11-01,95B07885-1673-412A-93C6-BDBD892D7792,com.zitga.ninja.stickman.legends.limited_saleoff_pack_1_4.99,4.99
2019-11-01,3F1AAC57-351B-414F-8891-3B42582DBF86,com.zitga.ninja.stickman.legends.character_mistral,5.846631
2019-11-02,EAABE26A-C0A5-40AD-BE42-FE7EAD4C3FBC,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_5,9.661196
2019-11-02,3784E0C6-6812-4A59-BFC2-FB298022753D,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_5,11.283842
2019-11-02,C7B45554-52D9-4CF4-BE05-99D059DE9CFE,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_12,4.99
2019-11-02,C7B45554-52D9-4CF4-BE05-99D059DE9CFE,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_4,49.99
2019-11-02,C7B45554-52D9-4CF4-BE05-99D059DE9CFE,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_5,9.99
2019-11-02,C7B45554-52D9-4CF4-BE05-99D059DE9CFE,com.zitga.ninja.stickman.legends.event_weekend_pack9_4.99,4.99
2019-11-02,640CC8A4-A2D5-4B89-8B72-549A5B14BC9D,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_1,14.762604
2019-11-02,69845B97-B7A2-4377-AF7A-B3166AA62F3D,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_2,47.366704
2019-11-02,69845B97-B7A2-4377-AF7A-B3166AA62F3D,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_1,14.179841
2019-11-02,69845B97-B7A2-4377-AF7A-B3166AA62F3D,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_4,47.366704
2019-11-02,008D6CD0-615F-4A96-9095-0C54A3544B15,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_6,4.132178
2019-11-02,008D6CD0-615F-4A96-9095-0C54A3544B15,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_6,4.132178
2019-11-02,NULL,com.zitga.ninja.stickman.legends.package_19.99,19.99
2019-11-02,NULL,com.zitga.ninja.stickman.legends.skin_player_skin_3_1,2.032979
2019-11-02,FC3551D5-AAD9-4E52-B0B5-8575190D3B4C,com.zitga.ninja.stickman.legends.event_shop_csv3_1,4.921273
2019-11-02,9A7DE2F8-2F74-4817-966F-C759C40A4E8C,com.zitga.ninja.stickman.legends.materials_0,3.34606
2019-11-02,F00E7C36-FFF3-4484-A642-37BDD5130B6E,com.zitga.ninja.stickman.legends.first_purchase,3.895257
2019-11-02,39E623A6-DDC6-41EA-9B6C-855117396293,com.zitga.ninja.stickman.legends.skin_player_skin_3_2,3.097409
2019-11-02,D46556F7-8EED-4D5C-9DCF-133E1A53EB33,com.zitga.ninja.stickman.legends.character_raven,10.637598
2019-11-02,D46556F7-8EED-4D5C-9DCF-133E1A53EB33,com.zitga.ninja.stickman.legends.character_hason,10.637598
2019-11-02,187D5412-0DF4-4146-9AB2-E3791D13D637,com.zitga.ninja.stickman.legends.event_shop_csv3_1,6.127496
2019-11-02,187D5412-0DF4-4146-9AB2-E3791D13D637,com.zitga.ninja.stickman.legends.materials_0,3.895257
2019-11-02,187D5412-0DF4-4146-9AB2-E3791D13D637,com.zitga.ninja.stickman.legends.advance_hason_1,12.266153
2019-11-02,22239380-A70F-4BD4-800B-D9DDBB998DFF,com.zitga.ninja.stickman.legends.first_purchase,3.097409
2019-11-02,NULL,com.zitga.ninja.stickman.legends.advance_hason_1,9.99
2019-11-02,NULL,com.zitga.ninja.stickman.legends.advance_ignite,4.99
2019-11-02,0FAF83DF-CC58-4548-A699-7FE4453494F6,com.zitga.ninja.stickman.legends.limited_saleoff_pack7_9.99,10.133572
2019-11-02,B3934346-C267-491A-B2FE-E794A7C6F570,com.zitga.ninja.stickman.legends.advance_mage,10.295569
2019-11-02,445CCCE5-8E9C-4473-991B-0A9E14C73896,com.zitga.ninja.stickman.legends.character_bernald,0.99
2019-11-02,22239380-A70F-4BD4-800B-D9DDBB998DFF,com.zitga.ninja.stickman.legends.event_weekend_pack9_4.99,5.51187
2019-11-02,22239380-A70F-4BD4-800B-D9DDBB998DFF,com.zitga.ninja.stickman.legends.advance_mistral,8.961101
2019-11-02,A01195B7-C172-4ACF-AC7F-41DDB3278A32,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_6,3.99
2019-11-02,A01195B7-C172-4ACF-AC7F-41DDB3278A32,com.zitga.ninja.stickman.legends.limited_saleoff_pack10_9.99,9.99
2019-11-02,NULL,com.zitga.ninja.stickman.legends.skin_player_skin_3_2,3.895257
2019-11-02,95B07885-1673-412A-93C6-BDBD892D7792,com.zitga.ninja.stickman.legends.soul_9.99,9.99
2019-11-02,95B07885-1673-412A-93C6-BDBD892D7792,com.zitga.ninja.stickman.legends.advance_bernald,3.99
2019-11-02,95B07885-1673-412A-93C6-BDBD892D7792,com.zitga.ninja.stickman.legends.package_3.99_0,3.99
2019-11-02,95B07885-1673-412A-93C6-BDBD892D7792,com.zitga.ninja.stickman.legends.package_3.99_0,3.99
2019-11-02,95B07885-1673-412A-93C6-BDBD892D7792,com.zitga.ninja.stickman.legends.skip_0.99,2.99
2019-11-02,EE85E3F4-64F4-428B-A6A8-12595076C3BB,com.zitga.ninja.stickman.legends.pet_raven,19.99
2019-11-02,95B07885-1673-412A-93C6-BDBD892D7792,com.zitga.ninja.stickman.legends.character_ignite,2.99
2019-11-02,95B07885-1673-412A-93C6-BDBD892D7792,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_7,0.99
2019-11-02,95B07885-1673-412A-93C6-BDBD892D7792,com.zitga.ninja.stickman.legends.skin_player_skin_4_6,4.99
2019-11-02,95B07885-1673-412A-93C6-BDBD892D7792,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_7,0.99
2019-11-02,95B07885-1673-412A-93C6-BDBD892D7792,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_7,0.99
2019-11-02,478392B6-D880-41F3-9DCC-AF81E24EB5D2,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_7,1.159898
2019-11-02,NULL,com.zitga.ninja.stickman.legends.event_shop_csv3_1,5.061988
2019-11-02,25067B78-E666-4BFA-B677-AD9D18E9DEC3,com.zitga.ninja.stickman.legends.growup_0,5.070239
2019-11-02,25067B78-E666-4BFA-B677-AD9D18E9DEC3,com.zitga.ninja.stickman.legends.event_weekend_pack5_2.99,3.042143
2019-11-02,EBAB1CB2-780E-4053-8BC0-16B840C82317,com.zitga.ninja.stickman.legends.event_shop_csv4_5,6.12429
2019-11-02,EBAB1CB2-780E-4053-8BC0-16B840C82317,com.zitga.ninja.stickman.legends.event_shop_csv4_1,12.259735
2019-11-02,EBAB1CB2-780E-4053-8BC0-16B840C82317,com.zitga.ninja.stickman.investment_4_30day,61.343295
2019-11-02,EBAB1CB2-780E-4053-8BC0-16B840C82317,com.zitga.ninja.stickman.legends.event_shop_csv4_1,12.259735
2019-11-02,EBAB1CB2-780E-4053-8BC0-16B840C82317,com.zitga.ninja.stickman.legends.event_shop_csv4_2,12.259735
2019-11-02,EBAB1CB2-780E-4053-8BC0-16B840C82317,com.zitga.ninja.stickman.legends.event_shop_csv4_6,12.259735
2019-11-02,D0A75D83-0600-4185-84EC-4F056C663EC8,com.zitga.ninja.stickman.legends.package_3.99_0,3.99
2019-11-02,D0A75D83-0600-4185-84EC-4F056C663EC8,com.zitga.ninja.stickman.legends.event_weekend_pack9_4.99,4.99
2019-11-02,D0A75D83-0600-4185-84EC-4F056C663EC8,com.zitga.ninja.stickman.legends.package_19.99,19.99
2019-11-02,B7B7C3AD-9393-4833-9953-400273AEA284,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_6,5.008754
2019-11-02,93378E9D-BC2E-43EC-8D1B-1191AE3A3076,com.zitga.ninja.stickman.investment_0_7day,2.973888
2019-11-02,NULL,com.zitga.ninja.stickman.legends.package_9.99,9.99
2019-11-02,49485720-52FD-4443-8F62-9E4DE7CF3F70,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_6,4.722644
2019-11-02,700FEE81-E635-4142-85DF-96889CC51E7D,com.zitga.ninja.stickman.legends.skip_4.99,4.99
2019-11-02,AD79D8A8-3E99-4CDC-95DE-F71953552079,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_6,3.836124
2019-11-02,5B3195C2-1856-4B00-8033-F75DFD3C2EF3,com.zitga.ninja.stickman.legends.package_3.99_0,3.99
2019-11-02,5B3195C2-1856-4B00-8033-F75DFD3C2EF3,com.zitga.ninja.stickman.legends.pet_ice_eagle,4.99
2019-11-02,8FF02FDB-DFDF-4D03-A465-A205EDC249AC,com.zitga.ninja.stickman.legends.universe_2.99,3.421007
2019-11-02,8FF02FDB-DFDF-4D03-A465-A205EDC249AC,com.zitga.ninja.stickman.legends.recipes_1,5.640039
2019-11-02,FAF721D2-6817-4CF9-A7EB-555B80636AF2,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_7,0.948196
2019-11-02,FAF721D2-6817-4CF9-A7EB-555B80636AF2,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_8,9.438861
2019-11-02,NULL,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_5,9.99
2019-11-02,C65229EC-4FCA-47AC-8B4C-9AB46E4CDA13,com.zitga.ninja.stickman.legends.limited_saleoff_pack7_9.99,12.259735
2019-11-02,396A55DB-B025-4FAF-B196-2F0DBA695D9C,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_6,5.011377
2019-11-02,396A55DB-B025-4FAF-B196-2F0DBA695D9C,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_6,5.011377
2019-11-02,396A55DB-B025-4FAF-B196-2F0DBA695D9C,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_5,12.266153
2019-11-02,026B66B0-5211-40C6-AEBB-FF2D92102F9D,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_12,5.641921
2019-11-02,NULL,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_8,9.438861
2019-11-02,BDF54E1E-56F9-4A91-B364-EC64EA2D94A4,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_6,3.835884
2019-11-02,BDF54E1E-56F9-4A91-B364-EC64EA2D94A4,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_7,0.948196
2019-11-02,BDF54E1E-56F9-4A91-B364-EC64EA2D94A4,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_5,9.438861
2019-11-02,BDF54E1E-56F9-4A91-B364-EC64EA2D94A4,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_7,0.948196
2019-11-02,BDF54E1E-56F9-4A91-B364-EC64EA2D94A4,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_7,0.948196
2019-11-02,BDF54E1E-56F9-4A91-B364-EC64EA2D94A4,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_6,3.835884
2019-11-02,4D0FEF80-3A2F-4DCA-B092-0CD84BCF3295,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_5,9.438861
2019-11-02,4D0FEF80-3A2F-4DCA-B092-0CD84BCF3295,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_3,9.438861
2019-11-02,F944CC48-EDF5-415E-B2DC-91528B85AB8D,com.zitga.ninja.stickman.legends.character_hason,9.99
2019-11-02,NULL,com.zitga.ninja.stickman.investment_0_7day,3.031455
2019-11-02,3E850FCC-BD63-4CC7-830C-F7573666F759,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_4,49.99
2019-11-02,3E850FCC-BD63-4CC7-830C-F7573666F759,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_1,14.99
2019-11-02,3E850FCC-BD63-4CC7-830C-F7573666F759,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_13,24.99
2019-11-02,3E850FCC-BD63-4CC7-830C-F7573666F759,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_5,9.99
2019-11-02,3E850FCC-BD63-4CC7-830C-F7573666F759,com.zitga.ninja.stickman.legends.event_shop_csv3_4,24.99
2019-11-02,3E850FCC-BD63-4CC7-830C-F7573666F759,com.zitga.ninja.stickman.legends.event_shop_csv3_1,4.99
2019-11-02,3E850FCC-BD63-4CC7-830C-F7573666F759,com.zitga.ninja.stickman.legends.event_shop_csv3_3,9.99
2019-11-02,3E850FCC-BD63-4CC7-830C-F7573666F759,com.zitga.ninja.stickman.legends.event_shop_csv3_7,49.99
2019-11-02,3E850FCC-BD63-4CC7-830C-F7573666F759,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_12,4.99
2019-11-02,3E850FCC-BD63-4CC7-830C-F7573666F759,com.zitga.ninja.stickman.legends.event_shop_csv3_3,9.99
2019-11-02,3E850FCC-BD63-4CC7-830C-F7573666F759,com.zitga.ninja.stickman.legends.event_shop_csv3_1,4.99
2019-11-02,3E850FCC-BD63-4CC7-830C-F7573666F759,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_10,9.99
2019-11-02,3E850FCC-BD63-4CC7-830C-F7573666F759,com.zitga.ninja.stickman.legends.event_shop_csv3_1,4.99
2019-11-02,3E850FCC-BD63-4CC7-830C-F7573666F759,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_12,4.99
2019-11-02,3E850FCC-BD63-4CC7-830C-F7573666F759,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_12,4.99
2019-11-02,88F5C856-5E9B-46A0-B332-6BC3979FAE50,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_4,47.366704
2019-11-02,257CF308-C271-4656-AAEB-A18121B1F6F4,com.zitga.ninja.stickman.legends.event_limitedsale_csv1_5,10.186006
2019-11-02,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.782439
2019-11-02,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.782439
2019-11-02,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.782439
2019-11-02,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.782439
2019-11-02,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.782439
2019-11-02,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.782439
2019-11-02,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.event_shop_csv3_3,9.439452
2019-11-02,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.782439
2019-11-02,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.crystals_4,4.698175
2019-11-02,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.event_shop_csv3_3,9.439452
2019-11-02,64CF7C37-ED7B-4AC4-A3C8-5D0BA855CA46,com.zitga.ninja.stickman.legends.package_99.99,94.782439
